user,created_at,location,coordinates,tweet_text
MPestControlRD,2016-06-02 0:08,,,"RT @Curioso_Digital: Ministerio de Salud dice van 2,443 casos sospechosos de zika en RD https://t.co/bjxbESYL9O https://t.co/H5HSacZFA5"
,,,,
800Noticias,2016-06-02 0:08,"Caracas, Venezuela. ",,"Francisco ""Kid"" Rodr\xc3\xadguez releva que tuvo zika durante sus vacaciones en Venezuela https://t.co/KKEhxVybKw https://t.co/eKCA2v959T #1Junio"
,,,,
davemasters,2016-06-02 0:08,Commonwealth of Pennsylvania,,Rory McIlroy's concerns about Zika virus ease - https://t.co/UFDXdE4pnG https://t.co/iT6BNPHwxh
,,,,
PerezAzkatun,2016-06-02 0:08,"Pamplona, Espa\xc3\xb1a",,lariojacom: Repelentes contra el zika. As\xc3\xad se proteger\xc3\xa1n los deportistas  https://t.co/ZlVPljWFyH
,,,,
JonMcEwen11,2016-06-02 0:08,"Tuscaloosa, AL",,I'm about to contract the Zika virus
,,,,
seilaluciano,2016-06-02 0:08,"Rio de Janeiro, Brasil",,"RT @julialorhaine: @seilaluciano ahhhh, tamb\xc3\xa9m vou sentir saudades daquele q s\xc3\xb3 esculacha se n\xc3\xa3o tiver com zika virus"
,,,,
leirisnai,2016-06-02 0:08,Transilvania,,Zika?
,,,,
MPestControlRD,2016-06-02 0:08,,,"""S\xc3\xadndrome de Guillain Barr\xc3\xa9... trastorno que se sospecha puede estar vinculado con el virus del Zika"" https://t.co/jzcSp07lJu"
,,,,
AmpfmexMario,2016-06-02 0:08,,,"RT @saludjalisco: Seguimos trabajando contra el dengue, chikungunya y zika en Teocuitatl\xc3\xa1n y San Gabriel. #TodosSomosBrigadistas https://t.\xe2\x80\xa6"
,,,,
GlaucianeDiniz,2016-06-02 0:08,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
tonypages,2016-06-02 0:08,"Buenos Aires, Argentina",,"#ziika: \xc2\xbfrealmente hay motivos suspender Juegos Ol\xc3\xadmpicos?. Creo q no, que  OMS est\xc3\xa1 correcta en  sus orientaciones. https://t.co/IXWkD5sxj1"
,,,,
Rennanluis_,2016-06-02 0:08,,,RT @nevesnobru: E esses cara que tem id\xc3\xa9ia de funda\xc3\xa7\xc3\xa3o e se acha os ladr\xc3\xa3o zika da quebrada kkkkkkk s\xc3\xb3 obs
,,,,
edsondebetim38,2016-06-02 0:08,edson ,,RT @portalR7: OMS recomenda dois meses de sexo seguro em \xc3\xa1reas onde h\xc3\xa1 transmiss\xc3\xa3o do zika v\xc3\xadrus https://t.co/EmugO8t0Ce
,,,,
primerahora,2016-06-02 0:08,Puerto Rico,,Vinculan caso de zika en Alemania con Puerto Rico https://t.co/R1cfRxrqxJ https://t.co/Q8jJz07ocY
,,,,
ChiSqueezer,2016-06-02 0:08,Somewhere on an \xef\xa3\xbf,,RT @_Mr_Merrick: @ChiSqueezer @Dave_was_here @letzgoterps \nGators are easy. Don't get close. One dude ate a face. It's uncommon. Zika worri\xe2\x80\xa6
,,,,
Jalakarta,2016-06-02 0:08,Indonesia,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/hcgl3Bv7u3 #tips #terbaru"
,,,,
Rss_Noticias1,2016-06-02 0:08,Rep\xc3\xbablica Dominicana,,#RD Hondure\xc3\xb1a en Nueva Jersey qued\xc3\xb3 devastada al ver c\xc3\xb3mo el zika afect\xc3\xb3 a su beb\xc3\xa9\xe2\x80\xa6 https://t.co/tqA7sKI1J4
,,,,
LiveWellNE,2016-06-02 0:08,,,Douglas County to set traps for two types of mosquitoes that can carry Zika: https://t.co/aWFX0JDFJO
,,,,
Rss_Noticias1,2016-06-02 0:08,Rep\xc3\xbablica Dominicana,,#RD Las infecciones con el Zika a trav\xc3\xa9s de las relaciones sexuales son m\xc3\xa1s comunes de lo\xe2\x80\xa6 https://t.co/tcMJwaQngF
,,,,
EP_EEUU,2016-06-02 0:07,Estados Unidos,,#Mundo \xc2\xa1No hay dinero para combatir el zika! La OMS alerta falta de fondos https://t.co/dX826wtB7g https://t.co/UPyXyH3DDx
,,,,
_Mr_Merrick,2016-06-02 0:07,Floriduh,,@ChiSqueezer @Dave_was_here @letzgoterps \nGators are easy. Don't get close. One dude ate a face. It's uncommon. Zika worries me though.
,,,,
pnpservices,2016-06-02 0:07,MID ATLANTIC REGION,,#RT Only Dozen Inspectors Stand Between Zika and Miami...: Only Dozen Inspectors Stand Between Zika and M... https://t.co/ZGFdxr9QAJ #RT
,,,,
Lcsucesso98,2016-06-02 0:07,,,Cartola esse ano ta numa zika dos inferno
,,,,
JAPBELNEGRO,2016-06-02 0:07,CARACAS,,RT @el_carabobeno: Francisco Rodr\xc3\xadguez dice que tuvo zika en Venezuela https://t.co/bjLWW4LmmB
,,,,
julialorhaine,2016-06-02 0:07,21,,"@seilaluciano ahhhh, tamb\xc3\xa9m vou sentir saudades daquele q s\xc3\xb3 esculacha se n\xc3\xa3o tiver com zika virus"
,,,,
GianAlvino,2016-06-02 0:07,Osasco-SP,,O Neguinho \xc3\xa9 zika kkkk
,,,,
Mediabeast3,2016-06-02 0:07,,,Doctors Chose C-Section for N.J. Baby With Zika Defects: A baby born in New Jersey with birth defects caused ... https://t.co/yJXdEFgPG6
,,,,
Imani_Malika,2016-06-02 0:07,Newwwwww Roooooo,,RT @CerromeRussell: Olympics and Zika! Gonna be a hilarious disaster https://t.co/xABO3x1FMW
,,,,
AmpfmexMario,2016-06-02 0:07,,,"RT @SecEducacionJal: Para evitar el Zika, Dengue y Chikungunya limpia tu patio y no dejes que se estanque el agua #TodosSomosBrigadistas ht\xe2\x80\xa6"
,,,,
ManuelIDK,2016-06-02 0:07,Miami [Estados Unidos],,"Univisi\xc3\xb3n Las infecciones con el Zika a trav\xc3\xa9s de las relaciones sexuales son m\xc3\xa1s comunes de lo que se pensaba,\xe2\x80\xa6 https://t.co/hrsuvueGmG"
,,,,
escuelaparapadr,2016-06-02 0:07,Colombia ,,RT @MinSaludCol: Cuid\xc3\xa9monos del Zika. Tenga en cuenta estas recomendaciones para el control de criaderos #ControlAlZika #Infograf\xc3\xada https:/\xe2\x80\xa6
,,,,
Jane10996697,2016-06-02 0:07,,,Protect against #mosquitoes with lemon eucalyptus essential oil #zika #zikavirus https://t.co/4R6we7JMKR
,,,,
Maateus_Sousa,2016-06-02 0:07,S\xc3\xa3o Paulo,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
NestorF22429572,2016-06-02 0:07,,,RT @LuisLopezPSUV: PREVENCI\xc3\x93N | Sesi\xc3\xb3n educativa sobre Dengue Zika y Chinkunguya en Unidad Educativa Sorocaima MARI\xc3\x91O. @TareckPSUV https://\xe2\x80\xa6
,,,,
BIOCIENCIA2013,2016-06-02 0:07,Cuman\xc3\xa1,,RT @CMichaelGibson: MIT Just Developed A Super-Cheap Paper Zika Test That Quickly Detects Viruses Genome  https://t.co/PrGXhVzlgV
,,,,
Me_Usa,2016-06-02 0:07,~ BH ~ ,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
vermont_news,2016-06-02 0:07,Vermont,,BReform Congress plays games over the Zika virus: When members of Congress visit their districts over ... https://t.co/ldHUTQierM #bratt
,,,,
GHInvest,2016-06-02 0:07,"Madrid, Comunidad de Madrid",,"Edificios en Madrid informa ""Cancelar los Juegos Ol\xc3\xadmpicos es lo mejor que le podr\xc3\xada pasar a Brasil"" https://t.co/YB7NQrJ4sc"
,,,,
vaneasimivrsa,2016-06-02 0:07,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
omerociai,2016-06-02 0:07,,,El zika no alarma en Brasil https://t.co/Spa9wWwGmo via @el_pais
,,,,
YouTubeAlexRV,2016-06-02 0:07,,,@Wismichu que tienes el Zika excusero ?
,,,,
EstadaoMetroSP,2016-06-02 0:07,,,Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/MuGFqc9Cmr
,,,,
mariaquinec,2016-06-02 0:07,Lima-Per\xc3\xba,,RT @camilocnn: ?Ser\xc3\xa1 nacesario  suspender o cambiar de sede los Juegos Ol\xc3\xadmpicos de R\xc3\xado de Janeiro por el virus del zika?  Hoy en Encuentro.
,,,,
MarshallMoss,2016-06-02 0:06,"State College, PA",,Zika virus in Europe: Experts warn not to underestimate threat as mosquitoes become... https://t.co/Z1LG8gYwrx https://t.co/jyePNYnXqk
,,,,
brillamaruca,2016-06-02 0:06,Municipio Sucre,,RT @saludsucre: \xc2\xa1OJO! Los criaderos de zancudos son un caldo de cultivo de #Zika y #Dengue elim\xc3\xadnalos y comparte la informaci\xc3\xb3n. https://t.\xe2\x80\xa6
,,,,
mulekes_zika,2016-06-02 0:06,,,1 pessoa acaba de visitar seu perfil https://t.co/nIzTvXZjuu
,,,,
Vennie_VidiVici,2016-06-02 0:06,"Hampton, VA / Richmond, VA",,Zika done struck fear into a brotha...lol https://t.co/HLSRGTNsQ6
,,,,
musikporfavor,2016-06-02 0:06,,,RT @RevistaSemana: #EEUU: Nace el primer beb\xc3\xa9 con microcefalia por #zika --&gt; https://t.co/X550gL34Xc
,,,,
annapaullasouz9,2016-06-02 0:06,,,"RT @g1: Lan\xc3\xa7ado na BA, teste r\xc3\xa1pido nacional da zika dar\xc3\xa1 resultado em 20 minutos https://t.co/479nqb9O7w #G1 https://t.co/G6Dg0mAc38"
,,,,
hniman,2016-06-02 0:06,"Pittsburgh, PA USA",,#Zika map updated with 3 Ontario Canada cases (total = 65) #microcephaly https://t.co/IH2JirzLSM
,,,,
DremaWhite,2016-06-02 0:06,,,"@washingtonpost BOYCOTT the PGA Tour in Mexico, if you don't please be careful of the Zika virus!!!"
,,,,
Zika_bolado31,2016-06-02 0:06,"Dom Pedrito, Brasil",,Vou comer algo e j\xc3\xa1 vou deitar
,,,,
patty_matsuda,2016-06-02 0:06,Tup\xc3\xa3 -S\xc3\xa3o Paulo/Brasil,,RT @fox5ny: Zika virus could threaten New York: The CDC says there have been about 600 cases of Zika virus in the United ... https://t.co/B\xe2\x80\xa6
,,,,
BrianBartle,2016-06-02 0:06,"Washington, DC",,RT @Agriculture24x7: Department of Agriculture sets traps to test mosquitoes for Zika - WTNH Connecticut News (press release) https://t.co/\xe2\x80\xa6
,,,,
joseanibal,2016-06-02 0:06,"San Juan, PR",,"RT @ElNuevoDia: [COLUMNA] La Junta fiscal es peor que el zika, por @PitiGandara - https://t.co/HBGJBfDxBN https://t.co/b73TDVl9Xk"
,,,,
theonlything,2016-06-02 0:06,US,,RT @SenateDems: The start of mosquito season is here; Republicans are not. 100 days since Obama requested funding to fight Zika. https://t.\xe2\x80\xa6
,,,,
amandinhaleaal,2016-06-02 0:06,"Recife, Pernambuco",,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
RaCuevas,2016-06-02 0:06,"Bay Harbor Islands,  Florida",,RT @ABC: What we know about the baby born with microcephaly in the U.S. to Zika-infected mother: https://t.co/tGNl5IhnI0 https://t.co/lHE9T\xe2\x80\xa6
,,,,
NewsdaySports,2016-06-02 0:06,Long Island,,Ex-Mets closer Francisco Rodriguez says he contracted Zika virus: https://t.co/73G7CbgDKy https://t.co/7NGS2ERnT3
,,,,
zikavirusmap,2016-06-02 0:06,Worldwide,,@RefugeeWatcher follow us zika virus outbreaks https://t.co/deK96R6vcY https://t.co/N730XpjUp1
,,,,
donaldjacques,2016-06-02 0:06,Western NC,,RT @KPCGFM: Here are today's headlines: https://t.co/tF3dcYJZYn
,,,,
predohx,2016-06-02 0:06,,,sai zika
,,,,
Salvenavarro,2016-06-02 0:06,,,Vou colocar foto de zika memo
,,,,
belarmino_55,2016-06-02 0:06,Recife.Pe.Brasil,,https://t.co/wzok7MbbD8
,,,,
tcjbone,2016-06-02 0:06,,,@WSJ I hope they all get the Zika virus
,,,,
lucasollvr,2016-06-02 0:06,"Ura, MG",,Ir trabalhar agora \xc3\xa9 zika demais
,,,,
iaac_ndmi,2016-06-02 0:06,"Director, MPSS, \xea\xb5\xad\xeb\xaf\xbc\xec\x95\x88\xec\xa0\x84\xec\xb2\x98 \xeb\xaf\xb8\xeb\x9e\x98\xec\x9e\xac\xeb\x82\x9c\xeb\x8b\xb4\xeb\x8b\xb9\xea\xb4\x80",,RT @MackayIM: Epi Week No. 21 Looks like this...\n#Zika\n#microcephaly \n#Brazil https://t.co/p8D05J4nS4
,,,,
RaCuevas,2016-06-02 0:06,"Bay Harbor Islands,  Florida",,RT @ABC: Detroit Tigers pitcher Francisco Rodriguez says Zika left him sick for weeks. https://t.co/nhQH5IcHDU https://t.co/2btZ9Ogh22
,,,,
KKOBradio,2016-06-02 0:06,"Albuquerque, New Mexico",,#ABQ News: Second Zika Case in Bernalillo County - THE STATE DEPARTMENT OF HEALTH SAYS A 40 YEAR OLD BERNALILLO... https://t.co/SkxSQdekNg
,,,,
hniman,2016-06-02 0:05,"Pittsburgh, PA USA",,Ontario #Zika Cases Increase To 65 Map Update #microcephaly https://t.co/UuFg9vZ8FA
,,,,
florez_rafael,2016-06-02 0:05,,,"Conociendo de todo OMS: Contagio sexual de zika, m\xc3\xa1s com\xc3\xban de lo que se cre\xc3\xada - La Radio del domingo https://t.co/m8f6MRybNH"
,,,,
_poxanatalia,2016-06-02 0:05,SCCP,,SAI ZIKA
,,,,
Aldo_Nando,2016-06-02 0:05,,,Parece zika mas \xc3\xa9 s\xc3\xb3 pregui\xc3\xa7a
,,,,
ChiDailyNews,2016-06-02 0:05,Chicago,,RT @ABC7Chicago: New info baby born to the mother with Zika infection\xe2\x80\xa6 https://t.co/5jQLmOfp6K Hackensack University Medical Center https:/\xe2\x80\xa6
,,,,
E_Joyce,2016-06-02 0:05,,,"RT @MotherJones: Fellow Americans, it's time to stop panicking about Zika. https://t.co/q8XL8RwQ5y https://t.co/2UIPgV18a1"
,,,,
mery_memed,2016-06-02 0:05,Jakarta Capital Region,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/B4lP0CM5v0"
,,,,
Zika_bolado31,2016-06-02 0:05,"Dom Pedrito, Brasil",,Cheguei
,,,,
MARCOSJCARDOZO,2016-06-02 0:05,,,"#GoogleNoticias #Venezuela #Internacional OMS: Contagio sexual de zika, m\xc3\xa1s com\xc3\xban de lo que se cre\xc3\xada - La Radio de\xe2\x80\xa6 https://t.co/NHjVd0wLGX"
,,,,
Vishaar,2016-06-02 0:05,Fiji,,Retweeted CDC (@CDCgov):\n\nLiving in an area with #Zika? Watch this video &amp; learn steps to prevent the spread of... https://t.co/n15Srr47kd
,,,,
Vishaar,2016-06-02 0:05,Fiji,,RT @CDCgov: Living in an area with #Zika? Watch this video &amp; learn steps to prevent the spread of #Zika. https://t.co/ESWFd4mxSZ
,,,,
drmohamadiqbal,2016-06-02 0:05,Kuala Lumpur Federal Territory,,RT @cnnhealth: Baby with Zika-related microcephaly born at New Jersey hospital: https://t.co/xCfnScQDzy https://t.co/kKEl8hwVPB
,,,,
nelson_rannieri,2016-06-02 0:05,,,RT @minsaude: #AvisoDePauta | Governo Federal divulga edital de R$ 65 milh\xc3\xb5es para pesquisas de Zika: https://t.co/5JnDofqq8Q https://t.co/\xe2\x80\xa6
,,,,
Zika_bolado31,2016-06-02 0:05,"Dom Pedrito, Brasil",,"RT @tamarazeidler: I'm at Centro Esp\xc3\xadrita do Rudi in Dom Pedrito, Rio Grande do Sul w/ @zika_bolado31 https://t.co/pFARpcWQpm"
,,,,
Reggaeboy_85,2016-06-02 0:05,GLOBAL ,,RT @julietcuthbert: Many pregnant women including me on edge due to more news and outbreak of Zika
,,,,
Hotpeperdam,2016-06-02 0:05,"Albuquerque, NM",,RT @KOATLiveUpdates: New Mexico Department of Health confirmed second case of travel-acquired Zika Virus https://t.co/VkYGkhi0xv https://t.\xe2\x80\xa6
,,,,
anamararojas1,2016-06-02 0:05,,,RT @paraguaycom: Brasil se acerca a 1.500 casos de microcefalia relacionados con zika. https://t.co/vKZxjJsgA9 https://t.co/jHb79eu8bq
,,,,
GJuita,2016-06-02 0:05,"DKI Jakarta, Indonesia",,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/H8cwFJydBm #gayaJITU"
,,,,
mery_nursobah,2016-06-02 0:05,"DKI Jakarta, Indonesia",,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/67NRcxjSoR #gayaJITU"
,,,,
RaCuevas,2016-06-02 0:05,"Bay Harbor Islands,  Florida",,RT @NBCNightlyNews: Baby with Zika-linked microcephaly born in New Jersey. @annenbcnews reports now #NBCNightlyNews https://t.co/ZqbBnyjeDE
,,,,
ecd_,2016-06-02 0:05,"+34 91 445 96 97 Madrid, Spain",,El Zika pone en peligro la celebraci\xc3\xb3n de las Olimpiadas https://t.co/nJ2mD0fewc https://t.co/jNggTLgESq
,,,,
eusoutisse,2016-06-02 0:05,,,The First Baby With a Zika-Linked Birth Defect Has Been Born on the US Mainland - https://t.co/RxekYcZ3bK
,,,,
quarto217,2016-06-02 0:05,"Brazil - Orlando, FL",,The First Baby With a Zika-Linked Birth Defect Has Been Born on the US Mainland - https://t.co/GzJJfcEUGz
,,,,
blogquarto217,2016-06-02 0:05,,,The First Baby With a Zika-Linked Birth Defect Has Been Born on the US Mainland - https://t.co/H6GlJImnSF
,,,,
Indiana_roofer,2016-06-02 0:05,,,Scientific sleuths hunt for Zika-carrying mosquitoes - Science Magazine  #brazilindiana https://t.co/5KNQEgAXds
,,,,
SliceofGolfNews,2016-06-02 0:05,,,"RT @davemasters: McIlroy researches Zika, at ease playing in Rio https://t.co/mB1Mlu0uVK #golf"
,,,,
SPAHerbal,2016-06-02 0:05,"Los Angeles, U.S.A",,Zika virus and complications: Questions and answers - Everything you ever wanted to know about Zika virus and c... https://t.co/xspTKc259R
,,,,
OpsDrih,2016-06-02 0:05,Rap \xc3\xa9 a fuga e compromisso ! \xe2\x9c\x8c,,"Todo mundo que sabe como eu estou, falou que pode ser zika. Prefiro acreditar que seja s\xc3\xb3 uma alergia ..."
,,,,
gabrielbalbas,2016-06-02 0:05,SnapChat GaboBalbas,,"""Me dar\xc3\xa1 zika"" exclamaba una do\xc3\xb1a en el supermercado mientras ve\xc3\xada el nvo precio del Baygon, marcado a 1000bsf #VzlaTieneHambre"
,,,,
cuello_maria,2016-06-02 0:05,Uruguay ,,RT @globovision: Ascienden a 56 los casos de zika desde octubre https://t.co/9InaZTCdIV https://t.co/9Mozg8mHZO
,,,,
GomesGiselle,2016-06-02 0:04,,,Eloi falando que vai fazer tal coisa sen\xc3\xa3o vai dar zibra. Zibra: Mistura de zika e zebra.
,,,,
bluevirgo75,2016-06-02 0:04,Canada,,RT @LizSzabo: Feds say Medicaid can pay for mosquito repellent to prevent Zika https://t.co/vS6P54KBn6 via @usatoday https://t.co/S7MKLaxkAT
,,,,
fthrnlr,2016-06-02 0:04,,,"Porto Riko, zika vir\xc3\xbcs\xc3\xbc nedeniyle turizmde b\xc3\xbcy\xc3\xbck kayba u\xc4\x9fruyor. https://t.co/PH21MjdJ1u"
,,,,
raybaz64,2016-06-02 0:04,Kismyass,,@DanScavino @PGATOUR Golfers should refuse to attend event for making it political &amp; step up on principle. What about Zika virus in Mexico?
,,,,
liquidpapi,2016-06-02 0:04,,,The Zika virus is natures way of telling humans that it's done with our shit
,,,,
rafaelaamg,2016-06-02 0:04,,,"T\xc3\xb4 com uma zika ruim na minha vida,que t\xc3\xb4 com medo de dormir e acordar no ch\xc3\xa3o."
,,,,
_pswizzy,2016-06-02 0:04,"Las Cruces, NM",,"West Nile Virus, Swine Flu H2N1, Ebola, and now Zika Virus.. These bugs and animals don't want us on their planet"
,,,,
Ders850,2016-06-02 0:04,"Tallahassee, FL",,"RT @fineout: .@FLGovScott has power to ask #FLLeg to set aside $$ for Zika battle - but spox said it\'s a ""national issue"" &amp; no plan to use\xe2\x80\xa6"
,,,,
_molas_,2016-06-02 0:04,"Denpasar, Bali",,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/WXsVDAOBuo #Tips #Molas"
,,,,
zikavirusmap,2016-06-02 0:04,Worldwide,,close borders to migrants with zika america would be better off https://t.co/tIp1er2z0X
,,,,
Ders850,2016-06-02 0:04,"Tallahassee, FL",,RT @fineout: Meanwhile on Zika front - while @FLGovScott is sharply criticizing feds his admin won't say if the state will pay for needed p\xe2\x80\xa6
,,,,
Meganoticias,2016-06-02 0:04,"Guadalajara, Jalisco. M\xc3\xa9xico. ",,"RT @gfloresa7: Preocupa a autoridades mexiquenses, zika. Plan urgente en municipios del sur. Detalles @Sonia_Vilchis en @MN_EdoMex @Meganot\xe2\x80\xa6"
,,,,
positivo_br,2016-06-02 0:04,Brasil,,Liga do Planeta: Brasil refor\xc3\xa7a nos EUA que \xc3\xa9 baixo o risco de zika... https://t.co/u8SM2MaufM
,,,,
FrancisMcCourt,2016-06-02 0:04,,,"As the US braces for summer it's time to stop ignoring their problem and to start realizing ZIKA is about to be our problem, as well."
,,,,
GunterWessels,2016-06-02 0:04,"Chattanooga, TN",,CMS says states can fight Zika with Medicaid funds - States will be allowed to use Medicaid funding to fight th... https://t.co/8CGyial7IW
,,,,
OpenCharb,2016-06-02 0:04,,,"Charbrevolution: Yes Zika, Ebola, Disney Measles. Fear is used to control you.  https://t.co/WfhvaizaCE https://t.co/cQ0yOvD6j5"
,,,,
crowleyreport,2016-06-02 0:04,,,RT @fineout: Meanwhile on Zika front - while @FLGovScott is sharply criticizing feds his admin won't say if the state will pay for needed p\xe2\x80\xa6
,,,,
freefreeP,2016-06-02 0:04,Poconos,,Why don\xe2\x80\x99t any of these amazing American olympic athletes talk about Zika on this commercial?
,,,,
jitunews,2016-06-02 0:04,,,"Lifestyle | Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/4AR3pzi0bj #CaraJitu"
,,,,
JesGuiTo,2016-06-02 0:04,"M\xc3\xa9rida, Yucat\xc3\xa1n",,RT @PuntoMedio: En  julio se realizar\xc3\xa1 otra campa\xc3\xb1a de descacharrizaci\xc3\xb3n #Yucat\xc3\xa1nPuntoMedio #Noticias #Yucat\xc3\xa1n https://t.co/uwzGBufm35
,,,,
llunavermella,2016-06-02 0:04,catalunya,,RT @VICEnewsES: Un mosquito ha picado a los Juegos Ol\xc3\xadmpicos de R\xc3\xado https://t.co/FbuToGsCjv https://t.co/ODGvLiZemX
,,,,
positivo_br,2016-06-02 0:04,Brasil,,Liga do Planeta: Pesquisa que investiga liga\xc3\xa7\xc3\xa3o entre zika e microc... https://t.co/HzhnDjNKcT
,,,,
e_epidemic,2016-06-02 0:04,"Sydney, New South Wales",,"Baby with #Zika associated #Microcephaly born in New Jersey, US https://t.co/Hgkwpyvrjd"
,,,,
xd_zika,2016-06-02 0:04,,,"Aposentei os role, agora vou ficar na minha casa suave at\xc3\xa9 o amor da minha vida entrar pela por i boua \xf3\xbe\x8d\x98"
,,,,
LivingBoomer,2016-06-02 0:04,Founders of B.A.D.,,Must Baby Boomer Travelers Avoid Zika Virus Regions? https://t.co/BXqQs5hSV9 #Boomers
,,,,
suezeecue,2016-06-02 0:04,,,Dr. Tufton says will soon be 9 months since 1st confirmed #zika case detected in #Jamaica. (audio)\n https://t.co/qYrEakFFit @Nationwideradio
,,,,
zikavirusmap,2016-06-02 0:04,Worldwide,,life is bad if you got zika virus https://t.co/Khdl5jhFUr
,,,,
kacey_doc,2016-06-02 0:04,,,RT @ABC: What we know about the baby born with microcephaly in the U.S. to Zika-infected mother: https://t.co/tGNl5IhnI0 https://t.co/lHE9T\xe2\x80\xa6
,,,,
letzgoterps,2016-06-02 0:04,Maryland,,"@Dave_was_here @ChiSqueezer @_Mr_Merrick we have Zika up here, just not as wide spread... Until this summer, I'm sure. But are you telling"
,,,,
southernarcher,2016-06-02 0:04,"Woodstock Ga , United States",,Baby with Zika-related microcephaly born at New Jersey hospital - https://t.co/h5Zawy9pQC - ... https://t.co/5yzuCeI7Q7
,,,,
MeryPirang,2016-06-02 0:04,Jakarta Capital Region,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/NGZhgGLIbc"
,,,,
daibertlucas,2016-06-02 0:03,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
sfm_barbkane,2016-06-02 0:03,"New York, NY",,RT @Ecolab: Register for our #ZikaVirus webinar to learn how you can help protect your guests &amp; staff. https://t.co/jgty3FxrGF https://t.co\xe2\x80\xa6
,,,,
fernandaweiss,2016-06-02 0:03,,,"Vai fazer um ano que eu tive zika e meu corpo ainda d\xc3\xb3i como se tivesse sido ontem. \xc3\x94 coisinha nojenta, meu deus."
,,,,
edconni,2016-06-02 0:03,Liberal California,,Honduran woman entered US to visit and delivers a (zika)baby?  Now a US citizen? Pay up America!
,,,,
BLSRickardo,2016-06-02 0:03,,,RT @Estadao: Nasce nos EUA 1\xc2\xba beb\xc3\xaa com microcefalia associada ao zika https://t.co/KuL5oJ6czb
,,,,
julietcuthbert,2016-06-02 0:03,,,Many pregnant women including me on edge due to more news and outbreak of Zika
,,,,
_AtenRa,2016-06-02 0:03,"New Jersey, USA",,"RT @cnnbrk: Baby with Zika virus-related microcephaly born in New Jersey, hospital officials say. https://t.co/QFoa9dMd50"
,,,,
LynneTreat,2016-06-02 0:03,Western WA State,,Sign the petition: Tell @SpeakerRyan to stop playing politics with #Zika https://t.co/z5A0leVGO2 via @CREDOMobile #p2
,,,,
lintangparahita,2016-06-02 0:03,jakarta,,"Awas, DBD dan Zika Kembali Merebak di Indonesia https://t.co/71vTa6AhD5 #InfoEnergi #Jitunews"
,,,,
jwwdnbts,2016-06-02 0:03,,,Sign the petition: Tell @HouseGOP to stop playing politics with #Zika https://t.co/roDskHnyaF via @CREDOMobile #p2
,,,,
geminla,2016-06-02 0:03,"Los Angeles, CA",,Health experts want 2016 Summer Games postponed or moved because of Zika virus https://t.co/ayKRPUL8EK / via @LATimes #Olympics
,,,,
PMorris153,2016-06-02 0:03,New York & New Jersey & D.C. ,,"RT @NYDNSports: ""It wasn\'t a cold, trust me."" Francisco Rodriguez says he had Zika virus this offseason. https://t.co/q7QiHyALl3 https://t.\xe2\x80\xa6"
,,,,
JessyPereira21,2016-06-02 0:03,,,Ai to com zika v\xc3\xadrus de novo \xf0\x9f\x98\xbf\xf0\x9f\x98\xbf
,,,,
Policy4Health,2016-06-02 0:03,San Francisco Bay Area,,#Policy4Health CMS says states can fight Zika with Medicaid funds https://t.co/pnn50eH8rr
,,,,
Policy4Health,2016-06-02 0:03,San Francisco Bay Area,,#Policy4Health Zika-infected baby delivered at Hackensack University Medical Center https://t.co/MsgxWvAzcC
,,,,
AFCwesthartford,2016-06-02 0:03,"West Hartford, CT",,Will Zika be a threat in Hartford this summer? https://t.co/xwov5UnS2W\n#zika #zikainconnecticut #seofordoctors #contentmarketingfordoctors
,,,,
edelmirofranco,2016-06-02 0:03,Bogot\xc3\xa1- Colombia,,RT @Notimex: Autoridades confirmaron el primer nacimiento de un beb\xc3\xa9 con microcefalia por #Zika en #EUA &gt;&gt;https://t.co/nXIG3inSnN https://t\xe2\x80\xa6
,,,,
susana20_87,2016-06-02 0:03, Zumba Zamora Chinchipe,,"RT @Salud_CZ7: En las 12 U.O de #Chinchipe y #Palanda m\xc3\xa9dicos explican a la poblaci\xc3\xb3n c\xc3\xb3mo prevenir el Zika, Dengue y Chikungunya. https://\xe2\x80\xa6"
,,,,
